"","Categoria","Linea","Marca","Assortment","ID","Vta_und"
"1016","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202127,116
"1017","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202128,112
"1018","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202129,98
"1019","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202130,99
"1020","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202131,144
"1021","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202132,187
"1022","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202133,171
"1023","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202134,200
"1024","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202135,160
"1025","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202136,146
"1026","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202137,99
"1027","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202138,87
"1028","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202139,66
"1029","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202140,61
"1030","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202141,65
"1031","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202142,47
"1032","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202143,36
"1033","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202144,49
"1034","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202145,36
"1035","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202146,255
"1036","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202147,62
"1037","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202148,61
"1038","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202149,99
"1039","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202150,193
"1040","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202151,256
"1041","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202152,185
"1042","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202153,16
"1043","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202201,158
"1044","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202202,103
"1045","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202203,78
"1046","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202204,92
"1047","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202205,129
"1048","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202206,89
"1049","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202207,80
"1050","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202208,56
"1051","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202209,144
"1052","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202210,153
"1053","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202211,120
"1054","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202212,133
"1055","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202213,58
"1056","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202214,25
"1057","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202215,10
"1058","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202216,13
"1059","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202217,10
"1060","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202218,362
"1061","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202219,261
"1062","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202220,188
"1063","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202221,101
"1064","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202222,119
"1065","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202223,113
"1066","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202224,276
"1067","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202225,323
"1068","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202226,243
"1069","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202227,1136
"1070","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202228,196
"1071","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202229,1074
"1072","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202230,239
"1073","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202231,164
"1074","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202232,369
"1075","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202233,463
"1076","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202234,236
"1077","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202235,408
"1078","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202236,1502
"1079","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202237,214
"1080","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202238,93
"1081","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202239,235
"1082","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202240,218
"1083","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202241,325
"1084","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202242,287
"1085","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202243,1602
"1086","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202244,275
"1087","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202245,179
"1088","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202246,237
"1089","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202247,279
"1090","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202248,269
"1091","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202249,218
"1092","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202250,344
"1093","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202251,1634
"1094","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202252,332
"1095","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202253,46
"1096","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202301,393
"1097","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202302,552
"1098","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202303,1346
"1099","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202304,680
"1100","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202305,185
"1101","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202306,199
"1102","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202307,487
"1103","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202308,223
"1104","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202309,167
"1105","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202310,254
"1106","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202311,275
"1107","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202312,372
"1108","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202313,1187
"1109","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202314,145
"1110","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202315,150
"1111","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202316,118
"1112","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202317,101
"1113","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202318,90
"1114","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202319,123
"1115","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202320,130
"1116","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202321,154
"1117","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202322,142
"1118","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202323,151
"1119","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202324,141
"1120","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202325,202
"1121","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202326,153
"1122","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202327,139
"1123","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202328,149
"1124","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202329,314
"1125","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202330,151
"1126","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202331,143
"1127","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202332,93
"1128","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202333,944
"1129","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202334,177
"1130","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202335,120
"1131","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202336,103
"1132","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202337,84
"1133","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202338,75
"1134","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202339,127
"1135","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202340,84
"1136","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202341,79
"1137","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202342,134
"1138","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202343,120
"1139","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202344,153
"1140","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202345,167
"1141","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202346,181
"1142","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202347,1076
"1143","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA A24 4/128",202348,145
"1144","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA OTROS SAMSUNG",202344,1
"1145","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA OTROS SAMSUNG",202345,1
"1146","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA OTROS SAMSUNG",202346,14
"1147","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA OTROS SAMSUNG",202347,4
"1148","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA OTROS SAMSUNG",202348,7
"1149","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202334,1
"1150","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202336,3
"1151","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202337,10
"1152","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202338,12
"1153","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202339,30
"1154","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202340,6
"1155","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202341,5
"1156","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202343,7
"1157","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202344,22
"1158","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202345,5
"1159","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG MEDIA SMARTPHONE",202346,5
"1160","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202103,1
"1161","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202105,1
"1162","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202106,1
"1163","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202107,1
"1164","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202113,1
"1165","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202115,1
"1166","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202122,4
"1167","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202123,2
"1168","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202124,1
"1169","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202126,1
"1170","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202128,1
"1171","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202141,1
"1172","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM NOTE",202143,1
"1173","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202128,3
"1174","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202131,1
"1175","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202132,1
"1176","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202133,1
"1177","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202134,8
"1178","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202135,15
"1179","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202138,1
"1180","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202139,6
"1181","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202140,2
"1182","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202141,5
"1183","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202142,1
"1184","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202143,1
"1185","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202144,2
"1186","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202146,1
"1187","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202147,2
"1188","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202148,2
"1189","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202149,2
"1190","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202150,3
"1191","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202151,6
"1192","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202152,2
"1193","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202153,2
"1194","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202201,4
"1195","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202202,7
"1196","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202203,2
"1197","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202205,1
"1198","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202206,6
"1199","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202207,1
"1200","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202208,5
"1201","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202209,7
"1202","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202210,11
"1203","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202211,17
"1204","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202212,29
"1205","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202213,18
"1206","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202214,11
"1207","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202215,4
"1208","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202216,11
"1209","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202217,2
"1210","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202218,6
"1211","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202219,4
"1212","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202220,6
"1213","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202221,4
"1214","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202222,7
"1215","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202223,2
"1216","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202224,3
"1217","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202225,3
"1218","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202226,7
"1219","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202227,9
"1220","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202228,5
"1221","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202229,60
"1222","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202230,8
"1223","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202231,3
"1224","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202232,4
"1225","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202234,2
"1226","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202236,5
"1227","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202237,6
"1228","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202238,2
"1229","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202239,3
"1230","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202240,4
"1231","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202241,2
"1232","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202242,8
"1233","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202243,4
"1234","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202244,7
"1235","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202245,13
"1236","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202246,26
"1237","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202247,34
"1238","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202248,20
"1239","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202249,14
"1240","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202250,16
"1241","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202251,9
"1242","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202252,18
"1243","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202253,4
"1244","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202301,9
"1245","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202302,8
"1246","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202303,4
"1247","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202304,8
"1248","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202305,2
"1249","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202306,4
"1250","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202307,6
"1251","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202308,8
"1252","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202309,3
"1253","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202310,12
"1254","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202311,10
"1255","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202312,9
"1256","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202313,47
"1257","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202314,9
"1258","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202315,12
"1259","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202316,20
"1260","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202317,16
"1261","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202318,16
"1262","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202319,28
"1263","TELEFONIA","DESBLOQUEADOS","SAMSUNG","SAMSUNG PREMIUM S20 FE",202320,12
